id,title,price,location,image_url,product_url
281,Chiot Malinois,275.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4482375_uploaded_image1_1701548723.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4482375
282,Chiot Rottweiler,350000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4482373_uploaded_image1_1701548572.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4482373
284,Chiot Malinois,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4463659_uploaded_image1_1700349992.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4463659
285,Chiot Caniche,150000.0,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_4456414_uploaded_image1_1699894532.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4456414
286,Femelles Bichon Maltais,170000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4436255_uploaded_image1_1698705740.jpg,https://sn.coinafrique.com/annonce/chiens/femelles-bichon-maltais-4436255
287,Chien Berger Allemand,200000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4413898_uploaded_image1_1697111822.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4413898
288,Chien Berger Allemand,300000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4413893_uploaded_image1_1697111712.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4413893
289,Chien,300000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4413890_uploaded_image1_1697111604.jpg,https://sn.coinafrique.com/annonce/chiens/chien-4413890
292,Chiot Bichon,180000.0,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4405915_uploaded_image1_1696611971.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4405915
293,Chiots Bichon Maltais,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405536_uploaded_image1_1696594762.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-4405536
294,Chiot Caniche,120000.0,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4404913_uploaded_image1_1696555140.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4404913
295,Chien Malinois,130000.0,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4399201_uploaded_image1_1696256233.jpg,https://sn.coinafrique.com/annonce/chiens/chien-malinois-4399201
296,Chiot Berger allemand,300000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4396584_uploaded_image1_1696077607.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4396584
297,Chiot Bichon Maltais,180000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4396239_uploaded_image1_1696044813.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4396239
298,Chiot Bichon femelle,160000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4391785_uploaded_image1_1695736409.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-femelle-4391785
299,Chiots Husky,400000.0,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4390232_uploaded_image1_1695643427.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-husky-4390232
300,Chiot Bichon,180000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4380821_uploaded_image1_1694998874.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4380821
301,Chiots  Berger Malinois,170000.0,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4375184_uploaded_image1_1694613400.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-4375184
302,Chiots Berger Allemand,150000.0,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4372068_uploaded_image1_1694433846.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4372068
303,Chiot Berger Allemand,300000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4364394_uploaded_image1_1693936965.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4364394
304,Chiot Labrador,600000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4362528_uploaded_image1_1693831725.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4362528
305,Chiot Bichon,160000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4359376_uploaded_image1_1693588268.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4359376
308,Chiots Bichons,150000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4349193_uploaded_image1_1692908102.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4349193
309,Chiots Berger Malinois,140000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4347191_uploaded_image1_1692800036.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-4347191
310,Chiot Malinois,225000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4347159_uploaded_image1_1692798815.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4347159
311,Chiots,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4344699_uploaded_image1_1692644593.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-4344699
315,Chiots Bichons,150.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4330247_uploaded_image1_1691686832.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4330247
318,Chiots  Malinois,225000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4318517_uploaded_image1_1690980921.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4318517
320,Chiots berger allemand,180000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4315045_uploaded_image1_1690773274.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4315045
321,Chiots Bichons,150000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4314748_uploaded_image1_1690747602.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4314748
322,Chiot Malinois,200000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4312162_uploaded_image1_1690550986.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4312162
323,Chiot  Bichon nain,200000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4311860_uploaded_image1_1690537675.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-nain-4311860
324,Chiot Bichon,150000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4307889_uploaded_image1_1690298114.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4307889
325,Chiot Cane Corso,400000.0,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4300394_uploaded_image1_1689770783.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-4300394
326,Chiot  Berger Allemand,200000.0,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_4296542_uploaded_image1_1689515237.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4296542
327,Chiots Cane Corso,350000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4295604_uploaded_image1_1689430034.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-4295604
328,Chiots  Akita japonaise,850000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4294289_uploaded_image1_1689338730.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-akita-japonaise-4294289
329,Chiens Malinois,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4290173_uploaded_image1_1689087809.jpg,https://sn.coinafrique.com/annonce/chiens/chiens-malinois-4290173
330,Chiots Labradors,650000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-labradors-4287921
331,Chiots Husky's,250000.0,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4284697_uploaded_image1_1688724399.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-huskys-4284697
332,Chiots Cane Corso,350000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4283254_uploaded_image1_1688639363.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-4283254
333,Chiot croisé Husky / Berger Allemand,180000.0,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4280738_uploaded_image2_1688487016.jpeg,https://sn.coinafrique.com/annonce/chiens/chiot-croise-husky-berger-allemand-4280738
334,Chiots Bichons,150000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4277694_uploaded_image1_1688305486.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4277694
335,Chiots Berger Allemand,260000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4277563_uploaded_image1_1688297196.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4277563
336,Chiot Bichon,150000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268527_uploaded_image1_1687554867.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4268527
337,Chiots Berger Allemand,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4268216_uploaded_image1_1687536535.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4268216
338,Chien Berger Allemand,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4266819_uploaded_image1_1687451460.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4266819
339,Chien berger Allemand,250000.0,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4263673_uploaded_image1_1687280336.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4263673
342,Chiot  Malinois,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4255782_uploaded_image3_1686731484.jpeg,https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4255782
343,Chiots  Bergers australien,650000.0,"Saly, Sénégal",https://images.coinafrique.com/thumb_4242936_uploaded_image1_1685941455.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bergers-australien-4242936
344,Chien  Rottweiler,350000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4242529_uploaded_image1_1685899419.jpg,https://sn.coinafrique.com/annonce/chiens/chien-rottweiler-4242529
346,Chiots malinois,220000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4235508_uploaded_image1_1685447149.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4235508
347,Chien,150000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4227862_uploaded_image1_1684881837.jpg,https://sn.coinafrique.com/annonce/chiens/chien-4227862
348,Chiots Pitbull,100000.0,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4226576_uploaded_image1_1684815976.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4226576
349,Chien Berger allemand,350000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4221634_uploaded_image1_1684441608.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4221634
350,Chiot Bichon Maltais,190000.0,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4220294_uploaded_image1_1684360783.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4220294
351,Chiots Berger Allemand,125000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4220216_uploaded_image1_1684354056.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4220216
352,Chiots Pitbulls,190000.0,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4219520_uploaded_image2_1684323670.jpeg,https://sn.coinafrique.com/annonce/chiens/chiots-pitbulls-4219520
353,Chiots Pitbull,130000.0,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4219240_uploaded_image1_1684312262.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4219240
354,Chien,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4216138_uploaded_image1_1684103109.jpg,https://sn.coinafrique.com/annonce/chiens/chien-4216138
355,Chiots berger allemand,175000.0,"Thies, Sénégal",https://images.coinafrique.com/thumb_4209184_uploaded_image1_1683653649.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4209184
356,Chiots Berger Belge,250000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4206429_uploaded_image1_1683473426.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-belge-4206429
357,Chiots Berger Allemand,150000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4206427_uploaded_image1_1683473206.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4206427
358,Chiots Caniches,150000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4206419_uploaded_image1_1683473050.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-caniches-4206419
359,Chiot  Allemand,600000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4204043_uploaded_image1_1683299075.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-allemand-4204043
361,Chiots Berger Allemand,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4203328_uploaded_image1_1683276531.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4203328
362,Chien,300000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4198141_uploaded_image1_1683020218.jpg,https://sn.coinafrique.com/annonce/chiens/chien-4198141
363,Chienne malinois,300000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4192516_uploaded_image1_1682602073.jpg,https://sn.coinafrique.com/annonce/chiens/chienne-malinois-4192516
364,Chienne malinoise,250000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4191047_uploaded_image1_1682510654.jpg,https://sn.coinafrique.com/annonce/chiens/chienne-malinoise-4191047
365,Chiens,150000.0,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4190505_uploaded_image1_1682468019.jpg,https://sn.coinafrique.com/annonce/chiens/chiens-4190505
366,Chiot berger malinois,130000.0,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4189681_uploaded_image1_1682428415.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4189681
369,Chiot Malinois,200000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4186165_uploaded_image1_1682151351.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-malinois-4186165
370,Chiot pitbull,100000.0,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4180447_uploaded_image1_1681745968.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-4180447
371,Chiot Bichon Maltais,100000.0,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4178317_uploaded_image1_1681583921.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4178317
372,Chiots bergers allemands,200000.0,"Saly, Sénégal",https://images.coinafrique.com/thumb_4176841_uploaded_image1_1681482623.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-4176841
373,Chiot,150000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4174428_uploaded_image1_1681336910.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-4174428
374,Chiens berger allemand,200000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4172538_uploaded_image1_1681227060.jpg,https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-4172538
376,Chiot  Caniche,300000.0,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4169389_uploaded_image1_1681006575.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4169389
377,Chiots labrador,400000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4167214_uploaded_image1_1680870219.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-labrador-4167214
378,Chiot Bichon,150.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4165184_uploaded_image1_1680766831.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4165184
379,Chiots  Malinois,200000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4162884_uploaded_image1_1680632930.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4162884
380,Chiots  Malinois,350000.0,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4159449_uploaded_image1_1680456128.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4159449
381,Chiots Malinois,150000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4158059_uploaded_image1_1680361437.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4158059
382,Chiots,120000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4149988_uploaded_image1_1679859740.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-4149988
383,Chiot Bichon,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4149942_uploaded_image1_1679856856.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4149942
384,Chien Jack russell,175000.0,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4142083_uploaded_image1_1679347655.jpg,https://sn.coinafrique.com/annonce/chiens/chien-jack-russell-4142083
385,Chiot Labrador,750000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4141864_uploaded_image1_1679336408.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4141864
386,Chiot Berger Allemand,125000.0,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4141061_uploaded_image1_1679304713.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4141061
387,Chiot Bichon,70000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4137626_uploaded_image2_1679009249.jpeg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4137626
388,Chiots berger allemand,150000.0,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4135756_uploaded_image1_1678898624.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4135756
389,Chiot Mal Bichon,250.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4134271_uploaded_image1_1678817547.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-mal-bichon-4134271
390,Chiots Berger Allemand,100000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4131053_uploaded_image1_1678627815.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4131053
391,Chiot  berger,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4130159_uploaded_image1_1678548295.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-4130159
392,Chiots malinois,280000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4126440_uploaded_image1_1678350608.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4126440
393,Chienne Golden Retriever,700000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4126336_uploaded_image1_1678330762.jpg,https://sn.coinafrique.com/annonce/chiens/chienne-golden-retriever-4126336
394,Chienne Labrador,650000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4126334_uploaded_image1_1678330605.jpg,https://sn.coinafrique.com/annonce/chiens/chienne-labrador-4126334
395,Chiens Rottweiler,1350000.0,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4126333_uploaded_image1_1678330232.jpg,https://sn.coinafrique.com/annonce/chiens/chiens-rottweiler-4126333
398,Chien Bichon,150000.0,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4124637_uploaded_image1_1678229133.jpg,https://sn.coinafrique.com/annonce/chiens/chien-bichon-4124637
399,Chien berger allemand,140000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4121621_uploaded_image1_1678058765.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4121621
400,Chiot bichon maltais,130000.0,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4118672_uploaded_image1_1677860063.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4118672
401,Chiots malinois,280000.0,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4118286_uploaded_image1_1677846223.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-malinois-4118286
402,Chiot Caniche bichon,150000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4117078_uploaded_image1_1677779647.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-caniche-bichon-4117078
403,Chiot mâle bichon,100000.0,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4108812_uploaded_image1_1677276973.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-male-bichon-4108812
405,Chiot berger malinois,700000.0,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4085335_uploaded_image1_1675814530.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4085335
406,Chien berger allemand,300000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4080591_uploaded_image1_1675545771.jpg,https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-4080591
407,Chiots Pitbull,100000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4078372_uploaded_image1_1675431643.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4078372
408,Chiots Bichons,130000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4077248_uploaded_image1_1675372705.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4077248
409,Chiots Pitbull,100000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4070065_uploaded_image1_1675021877.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4070065
411,Chiot Golden Retriever,650000.0,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4059349_uploaded_image1_1674300377.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-golden-retriever-4059349
412,Chiots bergers allemands,160000.0,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4057130_uploaded_image1_1674154040.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-4057130
414,Chiot Rottweiller,200000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-4051242
415,Chiot Bichon,200000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4048503_uploaded_image1_1673626971.jpg,https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4048503
416,Chiots Bichons,130000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4048333_uploaded_image1_1673621051.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4048333
417,Chiots berger allemand,180000.0,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4047402_uploaded_image1_1673559774.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4047402
418,Chiots Berger Allemand,130000.0,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4044025_uploaded_image1_1673388499.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4044025
419,Chiots Bichons,130000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4041802_uploaded_image1_1673279754.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4041802
420,Chiots bichons,130000.0,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4041795_uploaded_image1_1673279581.jpg,https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4041795
